Client Name,Total Assistance,Total Investment,Investment Gain,Condition,Estimated Jobs,Country,SME,Ownership,Status,Constituency,Sector
Name cannot be released,6000,12000,6000.0,Covid Support,0,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES
Name cannot be released,2072,3730,1658.0,Covid Support,0,Northern Ireland,SME,Local,Local,UPPER BANN,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES
Name cannot be released,5600,5600,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,MID ULSTER,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES
Name cannot be released,6875,6875,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,STRANGFORD,MANUFACTURING
Name cannot be released,7000,7000,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,FOYLE,OTHER SERVICE ACTIVITIES
Name cannot be released,7500,7500,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST NORTH,OTHER SERVICE ACTIVITIES
Name cannot be released,5000,5000,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,NORTH DOWN,OTHER SERVICE ACTIVITIES
Name cannot be released,10000,10000,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST WEST,UNKNOWN
Name cannot be released,8500,8500,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST EAST,UNKNOWN
Name cannot be released,6650,6650,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,STRANGFORD,UNKNOWN
Name cannot be released,30000,30000,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,OTHER SERVICE ACTIVITIES
Name cannot be released,30000,30000,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,CONSTRUCTION
Name cannot be released,310000,620000,310000.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,NORTH ANTRIM,"AGRICULTURE, FORESTRY AND FISHING"
Name cannot be released,2600,0,-2600.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,UNKNOWN
Name cannot be released,10000,0,-10000.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,UNKNOWN
Name cannot be released,10000,10000,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,UNKNOWN
National Building Services,10000,20200,10200.0,Developing Skills,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,CONSTRUCTION
National Building Services,25000,72890,47890.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,CONSTRUCTION
National Building Services,48508,100973,52465.0,Investing in R&D,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,CONSTRUCTION
National Building Services,10000,20750,10750.0,Developing Skills,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,CONSTRUCTION
National Building Services,47850,193750,145900.0,Creating Jobs / Capital Investment / Business Development,9,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,CONSTRUCTION
National Building Services,22057,60532,38475.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,CONSTRUCTION
Natural Health Products (INT) Ltd,2774,6935,4161.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST EAST,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES
Natural Ingredients (NI) Limited,20000,20000,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Natural World Products Limited,44000,379420,335420.0,Creating Jobs / Capital Investment / Business Development,8,Northern Ireland,SME,Local,Local,BELFAST WEST,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES"
Natural World Products Limited,18400,54000,35600.0,Other,0,Northern Ireland,SME,Local,Local,BELFAST WEST,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES"
Naturelle Consumer Products Ltd,118704,395681,276977.0,Developing Skills,0,Northern Ireland,SME,Local,Local,WEST TYRONE,MANUFACTURING
Naturelle Consumer Products Ltd,435000,4400900,3965900.0,Creating Jobs / Capital Investment / Business Development,50,Northern Ireland,SME,Local,Local,WEST TYRONE,MANUFACTURING
Naturelle Consumer Products Ltd,171100,488857,317757.0,Developing Skills,0,Northern Ireland,SME,Local,Local,WEST TYRONE,MANUFACTURING
Naturelle Consumer Products Ltd,18000,56000,38000.0,Developing Overseas Trade Capability,0,Northern Ireland,SME,Local,Local,WEST TYRONE,MANUFACTURING
NaviNet Limited,29803,119578,89775.0,Developing Skills,0,United States Of America,Non SME,External,Existing,BELFAST EAST,INFORMATION AND COMMUNICATION
NBS Engineering,40771,203859,163088.0,Other,1,Northern Ireland,SME,Local,Local,FOYLE,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
NC Engineering (Hamiltonsbawn) Limited,185000,2080160,1895160.0,Creating Jobs / Capital Investment / Business Development,30,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING
NC Engineering (Hamiltonsbawn) Limited,25000,90875,65875.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING
NC Engineering (Hamiltonsbawn) Limited,13791,30621,16830.0,Investing in R&D,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING
NC Engineering (Hamiltonsbawn) Limited,75650,438343,362693.0,Investing in R&D,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING
NC Engineering (Hamiltonsbawn) Limited,9212,29714,20502.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING
Waste Systems Ltd,49750,100000,50250.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,WEST TYRONE,MANUFACTURING
NC Engineering (Hamiltonsbawn) Limited,7038,15207,8169.0,Investing in R&D,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING
NCS Finishing,17000,177000,160000.0,Creating Jobs / Capital Investment / Business Development,4,Northern Ireland,SME,Local,Local,NORTH ANTRIM,CONSTRUCTION
Nebulon,97500,1330000,1232500.0,Creating Jobs / Capital Investment / Business Development,15,United States Of America,SME,External,New,BELFAST SOUTH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Need of Meats Ltd,46748,72298,25550.0,Investing in R&D,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING
Neo Environmental,34000,316000,282000.0,Creating Jobs / Capital Investment / Business Development,5,Great Britain,SME,External,Existing,NORTH ANTRIM,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Neo Environmental,2220,4440,2220.0,Developing Innovation & Technology  ,0,Great Britain,SME,External,Existing,NORTH ANTRIM,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Neon,15000,15000,0.0,Other,0,Northern Ireland,SME,Local,Local,STRANGFORD,INFORMATION AND COMMUNICATION
Ness Green Engineering Ltd,16000,117140,101140.0,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
NetmindsNI Ltd,15000,15000,0.0,Other,0,Great Britain,SME,External,Existing,BELFAST SOUTH,INFORMATION AND COMMUNICATION
Neueda Consulting,28219,56438,28219.0,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,EDUCATION
Neueda Consulting,1750000,6479600,4729600.0,Creating Jobs / Capital Investment / Business Development,165,Northern Ireland,SME,Local,Local,BELFAST SOUTH,EDUCATION
Neueda Consulting,14700,30000,15300.0,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,EDUCATION
Neueda Consulting,15480,76022,60542.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,EDUCATION
Neueda Consulting,231840,1117100,885260.0,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,EDUCATION
Neueda Consulting,46500,150000,103500.0,Other,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,EDUCATION
Neuroconcise Ltd.,6370,13000,6630.0,Developing Skills,0,Northern Ireland,SME,Local,Local,FOYLE,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Neuroconcise Ltd.,14050,30200,16150.0,Other,0,Northern Ireland,SME,Local,Local,FOYLE,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Neuroconcise Ltd.,40000,80000,40000.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,FOYLE,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Neuroconcise Ltd.,69999.12,139998.24,69999.12,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,FOYLE,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Neurovalens Limited,169849,399480,229631.0,Investing in R&D,0,Northern Ireland,SME,Local,Local,NORTH ANTRIM,MANUFACTURING
Neurovalens Limited,5000,10000,5000.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NORTH ANTRIM,MANUFACTURING
Neurovalens Limited,49600,250500,200900.0,Creating Jobs / Capital Investment / Business Development,5,Northern Ireland,SME,Local,Local,NORTH ANTRIM,MANUFACTURING
Neurovalens Limited,4950,9900,4950.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NORTH ANTRIM,MANUFACTURING
Neurovalens Limited,5050,10400,5350.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NORTH ANTRIM,MANUFACTURING
Neurovalens Limited,1470,3000,1530.0,Developing Skills,0,Northern Ireland,SME,Local,Local,NORTH ANTRIM,MANUFACTURING
Neurovalens Limited,9563,19125,9562.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,MANUFACTURING
Neurovalens Limited,10000,27000,17000.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,MANUFACTURING
Neurovalens Limited,999287,2247528,1248241.0,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,MANUFACTURING
Neurovalens Limited,3300,6600,3300.0,Other,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,MANUFACTURING
Neurovalens Limited,400000,3077500,2677500.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,MANUFACTURING
Neurovalens Limited,176000,1722000,1546000.0,Creating Jobs / Capital Investment / Business Development,22,Northern Ireland,SME,Local,Local,BELFAST SOUTH,MANUFACTURING
Neurovalens Limited,10000,23000,13000.0,Developing Overseas Trade Capability,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,MANUFACTURING
Neurovalens Limited,400000,3174998.5,2774998.5,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,MANUFACTURING
Neurovalens Limited,187500,750000,562500.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,MANUFACTURING
Neurovalens Limited,250000,385000,135000.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,NORTH ANTRIM,MANUFACTURING
Neurovalens Limited,250000,602500,352500.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,MANUFACTURING
Neurovalens Limited,0,900000,900000.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,MANUFACTURING
Neurovalens Limited,250000,600000,350000.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,MANUFACTURING
Neurovalens Limited,50000,50000,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,MANUFACTURING
Neurovalens Limited,150000,1975000.5,1825000.5,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,MANUFACTURING
Neurovalens Limited,50000,704750,654750.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,MANUFACTURING
New Gen Agri,34585,392750,358165.0,Creating Jobs / Capital Investment / Business Development,4,Northern Ireland,SME,Local,Local,WEST TYRONE,MINING AND QUARRYING
New Gen Agri,27000,27000,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,WEST TYRONE,MINING AND QUARRYING
New Gen Agri,30000,30000,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,WEST TYRONE,MINING AND QUARRYING
New Paradigm Consulting,19000,205000,186000.0,Creating Jobs / Capital Investment / Business Development,3,Northern Ireland,SME,Local,Local,BELFAST SOUTH,TRANSPORTATION AND STORAGE
New Paradigm Consulting,19005,51513,32508.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,TRANSPORTATION AND STORAGE
New Paradigm Consulting,1510,3020,1510.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,TRANSPORTATION AND STORAGE
New Paradigm Consulting,750,1500,750.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,TRANSPORTATION AND STORAGE
New View Electrical,20000,20000,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,CONSTRUCTION
New World Developments Limited,115491,360908,245417.0,Developing Skills,0,Northern Ireland,SME,Local,Local,NORTH ANTRIM,MANUFACTURING
New World Developments Limited,6996,17490,10494.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NORTH ANTRIM,MANUFACTURING
New World Developments Limited,69080,291620,222540.0,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,NORTH ANTRIM,MANUFACTURING
New World Developments Limited,22500,85000,62500.0,Other,0,Northern Ireland,SME,Local,Local,NORTH ANTRIM,MANUFACTURING
New World Developments Limited,4523,11308,6785.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NORTH ANTRIM,MANUFACTURING
New World Developments Limited,8000,10000,2000.0,Covid Support,0,Northern Ireland,SME,Local,Local,NORTH ANTRIM,MANUFACTURING
Newage Electricial Limited,5000,6250,1250.0,Covid Support,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES
Newbridge Joinery Limited,40000,156000,116000.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
Newbridge Joinery Limited,13200,35600,22400.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
Newcel Paper Converters Limited,39000,249600,210600.0,Creating Jobs / Capital Investment / Business Development,6,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING
Newcmi Limited,23350,64861,41511.0,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST EAST,INFORMATION AND COMMUNICATION
Newcmi Limited,10530,35100,24570.0,Other,0,Northern Ireland,SME,Local,Local,BELFAST EAST,INFORMATION AND COMMUNICATION
Newcmi Limited,3375,6750,3375.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST EAST,INFORMATION AND COMMUNICATION
Newell Stores Limited,19325,38650,19325.0,Covid Support,0,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES
Newrock Engineering Ltd,50000,50000,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING
Newry Computer Repair,4920,12300,7380.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,INFORMATION AND COMMUNICATION
Newry Denture Care Limited,5000,6500,1500.0,Covid Support,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES
Newton Ground Engineering Ltd,2628,5255,2627.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,STRANGFORD,CONSTRUCTION
Newton Ground Engineering Ltd,5585,11170,5585.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,STRANGFORD,CONSTRUCTION
Next Move Online Ltd,10000,10000,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,LAGAN VALLEY,REAL ESTATE ACTIVITIES
Nexus Power Ltd,8000,12000,4000.0,Covid Support,0,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,CONSTRUCTION
NI Climbing Frames,43000,367000,324000.0,Creating Jobs / Capital Investment / Business Development,15,Northern Ireland,SME,Local,Local,LAGAN VALLEY,MANUFACTURING
NI Climbing Frames,40000,340000,300000.0,Creating Jobs / Capital Investment / Business Development,8,Northern Ireland,SME,Local,Local,LAGAN VALLEY,MANUFACTURING
NI Climbing Frames,84000,542400,458400.0,Creating Jobs / Capital Investment / Business Development,14,Northern Ireland,SME,Local,Local,LAGAN VALLEY,MANUFACTURING
NI Climbing Frames,4382,11095,6713.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,LAGAN VALLEY,MANUFACTURING
NI Climbing Frames,7600,19000,11400.0,Other,0,Northern Ireland,SME,Local,Local,LAGAN VALLEY,MANUFACTURING
NI Engineering Ltd,3100,8374,5274.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,LAGAN VALLEY,MANUFACTURING
NI Engineering Ltd,40000,353000,313000.0,Creating Jobs / Capital Investment / Business Development,5,Northern Ireland,SME,Local,Local,LAGAN VALLEY,MANUFACTURING
NI Engineering Ltd,9798,19595,9797.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,LAGAN VALLEY,MANUFACTURING
NI Mechanical Ltd,23000,204000,181000.0,Creating Jobs / Capital Investment / Business Development,4,Northern Ireland,SME,Local,Local,SOUTH DOWN,CONSTRUCTION
NI Refinishing Services,20000,113000,93000.0,Creating Jobs / Capital Investment / Business Development,4,Northern Ireland,SME,Local,Local,LAGAN VALLEY,CONSTRUCTION
NIAVAC Ltd,31200,278000,246800.0,Creating Jobs / Capital Investment / Business Development,5,Northern Ireland,SME,Local,Local,BELFAST EAST,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
NIAVAC Ltd,8750,17500,8750.0,Other,0,Northern Ireland,SME,Local,Local,BELFAST EAST,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
Nibble & Gnaw,22000,258000,236000.0,Creating Jobs / Capital Investment / Business Development,4,Northern Ireland,SME,Local,Local,BELFAST NORTH,"AGRICULTURE, FORESTRY AND FISHING"
Nibble & Gnaw,10000,25000,15000.0,Developing Overseas Trade Capability,0,Northern Ireland,SME,Local,Local,BELFAST NORTH,"AGRICULTURE, FORESTRY AND FISHING"
Nicholson & Bass Limited,11518,38394,26876.0,Developing Skills,0,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,MANUFACTURING
Nicobrand Limited,171541,697538,525997.0,Investing in R&D,10,Germany,Non SME,External,Existing,EAST LONDONDERRY,MANUFACTURING
Nightingale Analytics Ltd,34986,74254,39268.0,Investing in R&D,0,Northern Ireland,SME,Local,Local,UPPER BANN,INFORMATION AND COMMUNICATION
Nigma Ltd,15000,15000,0.0,Other,0,Northern Ireland,SME,Local,Local,FOYLE,INFORMATION AND COMMUNICATION
NIICE Ltd,45900,90000,44100.0,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST NORTH,INFORMATION AND COMMUNICATION
NIICE Ltd,45500,212000,166500.0,Creating Jobs / Capital Investment / Business Development,5,Northern Ireland,SME,Local,Local,BELFAST NORTH,INFORMATION AND COMMUNICATION
NIICE Ltd,14998,35819,20821.0,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST NORTH,INFORMATION AND COMMUNICATION
Nimbus CS,46883,461210,414327.0,Creating Jobs / Capital Investment / Business Development,8,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION
Nimbus CS,1715,3500,1785.0,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION
Nimbus CS,6685,13370,6685.0,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST EAST,INFORMATION AND COMMUNICATION
Nimbus CS,97500,999164,901664.0,Creating Jobs / Capital Investment / Business Development,15,Northern Ireland,SME,Local,Local,BELFAST EAST,INFORMATION AND COMMUNICATION
Nimbus CS,12950,25900,12950.0,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST EAST,INFORMATION AND COMMUNICATION
Nimbus CS,15000,30000,15000.0,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST EAST,INFORMATION AND COMMUNICATION
Ninja Truck Parts Ltd,10164,31710,21546.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES
Ninja Truck Parts Ltd,19600,199000,179400.0,Creating Jobs / Capital Investment / Business Development,4,Northern Ireland,SME,Local,Local,SOUTH DOWN,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES
